"","PC1","PC2","PC3"
"Imn-1999-355",-5.39888033447216,-3.12669046166612,1.20409430545923
"Imn-1999-357",-4.88089400885762,-3.23279663960761,-0.0396686073719779
"Imn-1999-359",-6.77804136225247,-5.05809890341241,1.58628356757158
"Kao-2010-202",-1.29760550376187,-0.644045664380832,-0.349690488262818
"Kao-2010-203",15.7591090900087,-3.17480377615303,2.25417380355047
"Kao-2010-204",-0.900620350203978,0.371613642487409,-1.0531415370119
"Kao-2010-205",14.3103487989974,-2.72792928263221,2.12495640368107
"Kao-2010-207",-6.26103331165733,-4.10930476337739,0.0221039252544739
"Kao-2010-208",-3.21179727690757,-1.56748975701214,1.05566395578879
"Kao-2010-209",-6.15558478989891,3.86398573498902,5.01371549359301
"Kil-2000-K1",-1.30489602368612,0.619774718045675,-1.49689254618645
"Kil-2000-K11",-2.46405739003154,4.30779807692238,2.599542797268
"Kil-2000-K18",-7.9542517055523,-5.65705323440493,0.29280692657306
"Kil-2000-K24",-8.54917226608688,-7.89874503221245,-1.3680348070219
"Kil-2000-K28",-3.95000909364353,-0.489184755122027,0.173425424172383
"Kil-2000-K30",5.74095518825885,0.298552595161365,-1.36317345022011
"Kil-2000-K31",-5.19552255099658,-3.91277264839664,-0.304087664276936
"Kil-2000-K5",17.1203948946662,-1.756898906944,0.991244352820869
"Kild-2000-EC01",14.444138447337,-2.09045440858775,1.68748066615835
"Kild-2000-EC02",-7.66804743865719,-7.64778670953306,-1.55819938636638
"Kild-2000-EC03",13.8101525400885,-2.03609979042947,1.53455418621602
"Kild-2000-EC04",-1.99154218482155,2.52258456629405,-7.54241740655885
"Kild-2000-EC05",-1.22109309768451,3.05872528362391,1.37291753877245
"Kild-2000-EC07",-2.01688018815851,0.56059116427132,-2.64244150697185
"Kild-2000-EC08",-10.4403331030558,-6.629590480433,2.98689913926006
"Kin-1999-EC02",1.11900689298637,3.05648567506441,-7.60046810702825
"Kin-1999-EC03",-0.757596888723514,-0.0472468294911313,-0.390711909608367
"Kin-1999-EC06",-1.84213148435722,1.21037046122413,-5.14974178699483
"Kin-1999-EC07",-0.800636606211315,3.10325433540417,-5.95844756749964
"Kin-1999-EC08",-5.92017325703628,5.10847610155766,5.91147885392909
"Kin-1999-EC09",-3.44318361951732,3.39718088225935,3.06783860293781
"Kitl-2006-EC01",-0.0853812495448498,0.880722513460835,-0.918228428865544
"Kitl-2006-EC02",-1.87401260433251,0.414927503719637,-2.13506434140828
"Kitl-2006-EC03",-0.271100020725691,-0.157518763057825,-0.0586975529289168
"Kitl-2006-EC04",-0.291094947368388,-0.134503118640348,-0.116523689370115
"Kitl-2006-EC07",-1.41695686447911,-0.601748900344151,0.530003722344741
"Kitl-2006-EC09",-0.118910380503359,1.45507796440342,-2.38045289714266
"Kitl-2006-EC10",-1.45463760394872,0.697250650766317,0.905185870520558
"Kits-1995-13",-2.21718322989329,0.781252049611925,-2.86423266910433
"Kits-1995-17",-11.732133398565,-9.81539825068999,3.42512676734247
"Kits-1995-18",16.4599659718438,-2.56647191091036,2.09191085160289
"Kits-1995-2",-10.6771402916419,-9.02850664469642,2.82817223127399
"Kits-1995-24",-0.169705535098838,3.22431028893385,-4.69391026500661
"Kits-1995-4",-4.77982926687847,-3.25363031817319,1.24683274366369
"Kits-1995-EC01",-3.03470784443502,6.30084871763902,3.83110591102155
"Kits-1995-EC02",-5.40665352123056,-4.63826190208304,-1.07515605408682
"Kitw-2002-EC01",-7.05615456955629,-5.90548919087899,0.603273393565703
"Kitw-2002-EC02",-2.32313733449377,-0.253672962670607,0.221152491211452
"Kitw-2002-EC03",-3.45087858982121,0.622159304189329,-5.39510364170091
"Kitw-2002-EC04",-9.60300928375543,-7.96196663903035,-0.471807895014419
"Kitw-2002-EC05",15.6186918846178,-3.19275508602356,2.5071717249488
"Kitw-2002-EC06",0.784405059870774,3.81621626153582,-7.90124517450161
"Kitw-2002-EC07",-2.93382864543109,-0.806754003612817,-2.53138376289937
"Klin-2002-EC01",-3.608167027282,8.97687430048107,5.28718765137464
"Klin-2002-EC03",-1.17177263091042,0.531195925411005,-1.66258042169456
"Klin-2002-EC04",-5.83517549295072,-3.72711677578656,1.57391950678894
"Klin-2002-EC06",-3.23219726005972,7.59754482846676,4.58655958532665
"Klin-2002-EC08",-10.3494541951588,-6.89984113059418,2.89169124959541
"Klo-2007-EC02",-1.07401818957131,0.106331872456875,-0.915992517458082
"Klo-2007-EC03",-6.18973295107416,-3.92014318852173,1.56092606548728
"Klo-2007-EC04",-5.79096947436563,-3.94053296294833,0.882277174007992
"Klo-2007-EC06",-3.33575345152859,7.48477290465132,4.51452691306375
"Klo-2007-EC08",-0.0619347906750704,1.8001860886283,-2.51027224260493
"Klo-2007-EC10",15.4339564415882,-2.90292021506279,2.46666309981204
"Kwi-1996-CH-KW-96-12",-8.06744796234979,-4.69854317268529,3.14035247659317
"Kwi-1996-CH-KW-96-18",-6.52885866946097,5.44515440980403,6.6967984435782
"Kwi-1996-CH-KW-96-31",-7.5783379546828,-8.78991926485075,-1.03497805424339
"Kwi-1996-CH-KW-96-32",-3.74017293249184,8.51977521905917,4.74237280752592
"Kwi-1996-CH-KW-96-38",-9.31345091022268,-5.72825951632695,3.81856615291966
"Kwi-1996-CH-KW-96-39",-0.966071771358007,3.206453530122,-9.41354403812471
"Kwi-1996-CH-KW-96-72",-1.99999861516005,4.98775818605029,2.59210156743719
"May-2009-EC01",-6.04353071716351,-1.13362697753996,0.887392931258452
"May-2009-EC03",-7.00915568493394,-5.12675491064802,-0.31791086890238
"May-2009-EC04",-0.764223164045195,0.159606537760272,-0.953213037002709
"May-2009-EC05",1.47011608461808,6.47260085400759,-3.24812687030147
"May-2009-EC09",12.487959368389,-1.65571618872316,1.3905613376653
"May-2009-EC10",-8.99870990983825,-6.51856760742535,0.353121643773897
"May-2009-EC11",7.39962076338554,-0.104956808832794,-0.130017650940386
"Mor-2009-EC01",0.156724130404918,4.82069192068356,-8.23400659223445
"Mor-2009-EC04",-11.0168922637813,-9.71028951353017,3.21111281500906
"Mor-2009-EC06",-3.40720149484513,8.95758277531055,5.36989614539259
"Mor-2009-EC08",18.9114547285869,-3.39949419297473,2.0775080542616
"Mor-2009-EC10",-4.44651516229971,-3.73110406624464,-0.4197967490421
"Mor-2009-EC11",13.7640038971545,-2.04955810161089,2.11323410521337
"Mor-2009-EC13",-0.929232687770873,0.160648111455976,-0.796362377897511
"Moy-2010-4501",16.468382140925,-3.05758371528267,2.81352211224848
"Moy-2010-4520",-4.25464555704891,-2.62505006849592,0.80675410601151
"Moy-2010-4524",-2.32784626719074,5.65838516498125,3.12132241922039
"Moy-2010-6515",-1.12207219774204,0.631541748677143,-1.64837508005184
"Moy-2010-6595",-0.60158203784946,1.23078685160027,-1.90110745653843
"Moy-2010-6596",-0.875052072861928,0.208977932773549,-0.869774316223513
"Moy-2010-6598",-4.91445172867663,-4.19247837306717,-0.872180299257403
"Moy-2010-6599",-10.224921389297,-7.05636702963801,2.95231763002821
"Nah-2010-EC01",-0.785649916543806,0.555433452520401,-2.27402279670432
"Nah-2010-EC02",-0.723269302786458,2.21370071274086,-3.55131747247863
"Nah-2010-EC05",-0.699228684167333,0.82365567458856,0.588248240148547
"Nah-2010-EC06",-5.54004922562647,-4.66709882793801,0.0259951493721645
"Nah-2010-EC08",-3.36896731266636,-0.61124134809694,0.458611883618057
"Nah-2010-EC09",-1.5399554341221,0.423482014779237,-1.24273434631269
"Nah-2010-EC10",-7.89787913326817,-6.26900515074889,-0.280516781927196
"Nim-2010-1402",0.839188672455424,4.16512197251549,-1.47383625764046
"Nim-2010-1403",17.7167499981838,-3.18515897948158,2.5650241906133
"Nim-2010-1409",-3.51714627220926,0.626572610628631,-3.59273101104954
"Nim-2010-1410",-1.80507360109046,0.107309800237177,-2.1653979850738
"Nim-2010-1411",14.0272692336409,-2.43487849610465,1.87750000103115
"Nim-2010-1412",15.7774125126357,-3.08321426719492,2.45394396353573
"Nim-2010-1441",-3.4886820955308,-2.23558524204715,-0.104445951393701
"Nor-2006-EC01",-2.45490956993251,-2.11612367782425,-0.104204701630952
"Nor-2006-EC02",6.05787512003471,2.04204561800153,-5.67310830064106
"Nor-2006-EC03",-4.86806062557974,10.9746573183428,7.13828573274017
"Nor-2006-EC04",16.2595426976014,-2.89889287355949,2.73824533484308
"Nor-2006-EC06",8.08674869269951,-0.067588589896156,-1.25915046714871
"Nor-2006-EC07",-5.01518272860403,-3.48737292866081,1.03986164089538
"Nor-2006-EC08",-1.46546466514691,0.104516940383782,-1.31061125174955
"Nor-2006-EC09",0.312550504007435,4.06617015909472,-8.94995431433946
"Nus-2018-54306",10.7442836989442,0.144845029750662,-1.71204599621295
"Nus-2018-54311",12.8965652998387,-1.66572866316112,1.12158941939014
"Nus-2018-54312",18.2155698864719,-3.50097165061379,2.88055647879117
"Nus-2018-54401",-3.92760399104748,10.1037118196133,6.38717003024195
"Nus-2018-54402",-0.59429729762791,1.42911500246878,-0.159230687434711
"Nus-2018-54404",-5.9297333411619,4.18137993657169,5.23026993451069
"Oka-2007-13621",-1.72012279030222,1.59816602707349,1.41409920599721
"Oka-2007-13622",-0.705673608453522,3.39989622959951,-5.91370403367727
"Oka-2007-13623",-0.961630909139443,0.298108568750918,-0.604679622574882
"Oka-2007-13626",-5.81615899522442,-3.53818946187029,2.29158282522632
"Oka-2007-13630",-4.46602833248729,-3.48042408207074,-0.258095297986052
"Oka-2007-13631",-3.14005435957176,7.4747614774602,4.14492088690646
"Phi-2010-601",-3.0920291198039,-0.384906957559477,0.344877886768924
"Phi-2010-604",-5.00454799367027,-0.0190960918600797,-4.76807940279198
"Phi-2010-606",-5.88147620787655,-3.98632806821366,1.80618717056021
"Phi-2010-607",-7.69780044009659,-6.19101990356973,2.03663150773793
"Phi-2010-608",-6.4090080322625,-5.43719570821781,-0.933929182665864
"Phi-2010-609",-7.25061877800622,-5.21998913729195,-0.0136802543883587
"Phi-2010-610",-4.43641942042178,0.195119494751321,-6.38102033323824
"Pit-2003-H3",-0.723677124377876,3.6589340411951,-6.6360610645697
"Pit-2003-H5",-8.4478306284146,-2.34709145522253,1.0990961886421
"Pit-2003-H6",-1.01383127325872,2.89305035454793,1.21969623172956
"Pit-2006-EC06",-3.4229513508029,5.58938972718422,3.42597009673332
"Pit-2006-EC08",18.7544347130972,-4.24125421618876,3.224631967863
"Pit-2006-EC09",15.8326757587934,-2.71028982202857,2.44713839499416
"Pit-2006-EC12",-2.74381610495056,6.63651637871611,3.74198589326498
"Por-2001-EC03",-1.98972478180273,1.16871369920759,1.36819469090536
"Por-2005-EC01",-1.96295066130616,1.04756702592792,-5.24377657392136
"Por-2005-EC02",-0.476455466491798,2.27796106152513,-3.81429978425848
"Por-2005-EC03",-4.55549857076958,3.86252437739097,4.28302807521261
"Por-2005-EC06",-1.71539330698971,-1.0752727406618,-0.25465945924508
"Raf-2002-EC04",-1.3116916776179,2.34775536156299,1.26860757582236
"Raf-2009-EC02",0.549581592380434,2.80119742792818,-5.4735365962796
"Raf-2011-EC04",-0.640924326167719,0.338746253461176,0.483116203844998
"Raf-2011-EC05",-0.739446158948897,1.39079677783508,0.751536826839591
"Raf-2011-EC06",-0.034998858894657,1.13467711384013,-1.13540833524736
"Raf-2011-EC07",-5.66787058143608,4.23130476401154,5.01192976354138
"Raf-2011-EC10",-5.07591257335386,-0.802059964884229,0.360434999730832
"Sal-2015-12",0.71914265602263,2.73829476580928,-1.06831350762634
"Sal-2015-13",12.2194401740108,-1.762624258722,1.44843107511641
"Sal-2015-14",-11.1886572609043,-9.79768787320533,0.520169567492586
"Sal-2015-15",10.4622963095052,-0.888006004240285,0.249788305282218
"Sal-2015-17",-5.63795479721449,-4.72005830139343,-1.08008741544523
"Sal-2015-18",2.45958419856965,0.887515263724532,-1.9522036757052
"Sal-2015-20",-2.9409956759234,8.04126841375825,4.40475675267816
"San-2002-EC01",-3.07257799206095,1.39928973057399,-5.55702880316545
"San-2002-EC05",15.2912298255269,-3.34065278898364,2.59712002632674
"San-2002-EC06",0.288727947715992,1.78678744768493,-2.61830543583834
"San-2015-3863",-2.51590049866002,4.71028317850599,2.70015394658109
"San-2015-3865",8.46506646913151,-1.10232610463577,1.04655160728741
"San-2015-3867",12.7811639081641,-1.79525613864569,1.64715640716385
"San-2015-3868",-3.79910478122825,10.5211765600784,6.50717434563094
"Sar-2001-EC01",10.4811134290807,-1.17880951762436,0.962654344962161
"Sar-2001-EC02",5.28507786833301,-0.00931996953264382,-0.459519953073571
"Sar-2001-EC03",-1.59693674962432,-1.03416574366858,0.336347260762652
"Sar-2001-EC04",-0.706114097324114,0.0339877092636372,-1.00172914848011
"Sar-2001-EC08",-2.44313009673738,0.971443325904526,-4.56998352504571
"Sar-2001-EC10",14.2916551568833,-3.39444272985515,1.96783379049101
"SerB-2020-102401",-4.23176709763331,9.17693260344137,5.52603768738206
"SerB-2020-102402",-0.309372897084126,4.10265729796907,-7.34779913035794
"SerB-2020-102403",-7.76127414362978,-6.04112486780803,1.91713375208052
"SerB-2020-102404",15.854595400883,-2.25192164302698,1.97563063981845
"SerB-2020-102405",-8.21032597421879,-7.49575818352483,-1.72843980890607
"SerB-2020-102407",11.6523311746309,-1.446254813846,1.45507830312837
"SerB-2020-102410",-0.665376557131853,0.0575492714902014,-0.566795002353159
"Sey-2010-EC04",-2.75533729029768,1.39716364980091,-4.79304916405504
"Sey-2010-EC07",-1.78524044179362,4.7851570355114,2.63802269150516
"Sey-2010-EC09",-1.86973402150543,4.82796670549698,2.25838402376546
"Sey-2011-EC02",-11.6419157136762,-7.93586632163984,5.50034483066391
"Sey-2011-EC03",0.0966776842304377,2.41958667658493,-3.60922640072932
"Sey-2011-EC06",-5.67296666181063,2.31901485728331,4.49762641879637
"Sey-2011-EC07",-10.5119971550614,-6.95901923182903,5.18546255971445
"Siu-2011-009",-3.12113487901509,0.774905170536158,-4.26693260648849
"Siu-2011-010",0.385509543820986,2.59458520299527,-4.04368497692275
"Siu-2011-012",-3.35948502129999,8.71366580412094,4.97740346772556
"Siu-2011-013",-0.850227800550346,2.38874490184261,-6.48873398515535
"Siu-2011-149",-4.6232763932228,3.41683066969801,3.77724278068081
"Siu-2011-201",-2.37404926448646,5.64724964507165,2.89636415361749
"Siu-2011-202",-1.77111957393984,4.73620910092594,2.30711503119465
"Sli-2001-EC11",9.24008659951256,-1.11365942080749,1.25362892248414
"Sli-2001-EC15",-1.07526731656765,2.51686548315054,-5.01757252780545
"Sli-2020-33441",-2.97184786305277,0.762698470178942,-7.53819853805662
"Sli-2020-33442",-0.349023780359129,3.08564351701344,-5.09814804785392
"Sli-2020-33443",-5.57340445460239,-1.36561333864007,0.861214354262003
"Sli-2020-33445",-3.81445283926792,9.20373840283277,5.94370889190509
"Sli-2020-33446",-1.77243146884876,-1.3308199329668,-0.0568621530606515
"SpiB-2021-253202",-8.43446368047568,-7.99817453832473,-1.90727248370533
"SpiB-2021-253203",13.9785557542258,-1.78218789560195,2.07628309843913
"SpiB-2021-253204",-0.992383245085375,2.84438251534121,-5.9857577121548
"SpiB-2021-253301",-5.2006234424001,0.334387084604387,-5.89731161467606
"SpiB-2021-253302",-8.16283111148769,-5.45919373540276,2.52901250798659
"SpiB-2021-253304",-13.8478146738221,-12.6524460348955,4.20785274786098
"SpiB-2021-253305",-3.37101368378474,8.55491384450145,5.74198011241844
"Sus-2006-EC01",4.85995603634167,-0.822938597986634,0.724215477840074
"Sus-2006-EC02",-1.1106905182788,-0.894655381042895,-0.563060194736496
"Sus-2006-EC03",1.43112308151959,-0.178991363234053,0.173143887809968
"Sus-2006-EC04",-0.031751261336571,0.122216733645251,-0.275301259088317
"Sus-2006-EC05",-0.290577312508764,0.0358659254420491,-0.251389745884486
"Sus-2006-EC10",-2.52276059454047,-2.03714184852708,0.598954272307022
"Swi-2003-EC03",-0.926911684391029,0.417839625701592,-0.721634496457242
"Swi-2003-EC07",-3.01966751342679,-0.31857767854634,0.350052022583924
"Swi-2003-EC08",0.4314405242336,1.52272506301143,-2.8407594780116
"Swi-2010-EC05",-2.3114770840563,5.72791911657999,3.18486435333933
"Swi-2010-EC07",-3.70050069271036,1.3877214979774,2.40419439348298
"Tah-2021-EC01",-4.64399614245685,4.40408998759445,4.11926721156416
"Tah-2021-EC02",-0.154983597487133,3.30144466853276,-5.46295174178133
"Tah-2021-EC03",-0.764062713901799,-0.423582228848661,-0.160942621492152
"Tah-2021-EC05",-4.28580031922326,-2.0719709153601,1.63534365828775
"Tah-2021-EC07",-0.922366981924462,0.590251000952225,-0.913399876091138
"Tah-2021-EC08",0.0548141055176285,2.76664287247252,-5.24993347137607
"Tah-2021-EC09",-0.695342804822802,1.94281966174157,-3.58196039135845
"Tak-2010-EC01",7.38077815843029,-1.82764170918261,1.16066874791437
"Tak-2010-EC05",0.294690269643412,0.927387681014471,-1.95510039366787
"Tak-2011-EC01",1.68909338081462,-0.217445006498055,0.0570234302591543
"Tak-2011-EC02",-1.52276797940924,-1.28807966620394,0.0288875064235085
"Tak-2011-EC04",-2.41513982415114,5.68643509864953,3.89896461776034
"Takhi-2003-1",-1.23178265179947,3.54709537422136,1.65221736292733
"Takhi-2003-10",-2.73709871903981,7.03988174827116,4.26413437696915
"Takhi-2003-2",-1.68367908099554,0.337692081839654,-1.72505060418209
"Takhi-2003-5",-1.80009893496426,1.62240801084234,-4.49948208910415
"Takhi-2003-6",-0.899083375284606,3.28333227076635,-7.52119853581205
"Takhi-2003-8",-5.36285810018177,5.06109805889259,5.61223384978457
"Takhi-2003-9",-6.55531179358166,-1.55384561146282,0.737332406075747
"Tas-2002-EC01",3.33471202330691,-0.252052444374166,0.29931494608699
"Tas-2002-EC02",-1.74522247124446,0.583054505638757,-2.9622963455187
"Tas-2002-EC03",-4.68316796703009,-5.17513674103165,-0.100433598646
"Tas-2002-EC07",9.32944018007202,-0.353380434284572,-0.640128731293144
"Tas-2002-EC08",-1.35574960059741,-0.800702439186849,-0.174518117322005
"Tas-2002-EC10",-3.12013659584736,7.91582968295231,5.45611070606549
"Tin-2009-EC01",18.1111702350722,-3.23018073331034,3.14471870375353
"Tin-2009-EC02",12.7576536778714,-0.572064900337861,-1.29404168705178
"Tin-2009-EC03",-4.99947979233694,-3.42736541595585,1.2919237968659
"Tin-2009-EC05",0.131264678432943,2.58165853957581,-4.52829783343286
"Tin-2009-EC06",4.51912460322446,-0.289492713626362,0.439562626543825
"Tin-2009-EC08",-3.48673008970643,0.373787924301242,-4.32025566490758
"Tin-2009-EC09",-6.41958226279408,-5.97431697564581,-0.504791150509166
"Tin-2009-EC10",13.7484545927078,-1.69128237316633,0.303083374920183
"Toz-2003-1",11.9189109902794,-0.966060822945146,0.191382470163824
"Toz-2003-2",-7.19450195050544,-6.33141153555727,-0.703970391411581
"Toz-2003-3",5.10225104905019,2.54057724098901,-4.65634351421661
"Toz-2003-4",-5.76003654786597,13.8493664997049,8.97166701503773
"Toz-2003-5",16.1336306767541,-2.49347052640483,2.40260615749951
